,UNNAMED: 0,URL,REVIEW_TITLE,RATINGS,REVIEW,VERIFIED,DATE_X,USER_NAME,USER_ID,MAX_REVIEWS_DAY,BY_LINK,HELPFUL_VOTES,PRODUCT,PRODUCT_LINK,REVIEW_SENTIMENT,TOTAL_REVIEWS,AVERAGE_RATING,RATING_DEVIATION,REVIEW_LENGTH,TITLE_LENGTH,TOTAL_USER_REVIEWS,DATETIME,REVIEW_DATE_DIFF
4058,4058,https://www.amazon.co.uk/gp/review/R2LBCX360VPTP6/ref=pdp_new_read_full_review_link?ie=UTF8,Excellent,5,"Works exactly like I thought it would.
Plugged straight in and worked!
No complaints.",0,2016-12-28,Amazon Customer,AGMMCJHXLOXK2Z6HZW2E7MMZWT6A,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AGMMCJHXLOXK2Z6HZW2E7MMZWT6A/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Anker USB Charger PowerPort 5 (40W 5-Port USB Charging Hub) Multi-Port Wall Charger for iPhone 6s / 6 / 6 Plus / 5 / 5s, iPad Air 2 / mini 3, Galaxy S6 / S6 Edge and More",https://www.amazon.co.uk/Anker-Charger-PowerPort-Charging-Multi-Port-Black/dp/B00VTI8K9K/ref=cm_cr_srp_d_product_top?ie=UTF8,0.25,1.0,5.0,0.0,85,9,17,2016-12-28,0
4059,4059,https://www.amazon.co.uk/gp/review/R3AFVSQRM0V355/ref=pdp_new_read_full_review_link?ie=UTF8,Failed After Being Used Twice,1,"Worked twice before being sent back for a refund.
I'm generally sceptical of reviews that claim cables like this 'just stopped working', but that was exactly what happened with mine. It was not harshly treated in any way, just sat on a desk and plugged in when needed. The third time I went to use it my iPhone simply wouldn't recognise that there was a cable plugged into it at all. I used a comination of various leads & chargers, and 100% confirmed the new Anker lead to be at fault.
Retuned for a refund and bound a similarly priced amazon Basics cable instead, which seems to be working great.
As an aside, the Anker cable was also far stiffer than I thought it would be, not really very flexible at all.",1,2017-11-24,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,1,"iPhone Cable Anker PowerLine+ Lightning Cable 1.8m (6ft) Durable and Fast Charging Cable [Aramid Fiber & Double Braided Nylon] for iPhone X / 8 / 8 Plus / 7 / 7 plus / 6s / 6 / SE , iPad and More",https://www.amazon.co.uk/Anker-PowerLine-Lightning-Durable-Charging-Gray/dp/B0711B5XS2/ref=cm_cr_srp_d_product_top?ie=UTF8,0.133566,2.0,3.0,-2.0,709,29,21,2017-11-24,3546
4060,4060,https://www.amazon.co.uk/gp/review/R2HXCDQ5LVPK8S/ref=pdp_new_read_full_review_link?ie=UTF8,"Cheap, looks good, and does the job well.",5,"Looks good, stuck it on the wall weeks ago and it's still there, what more do you need!",1,2017-07-28,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Ecoart Toilet Paper Holder with Suction Cup, Stainless steel Towel Rail for Bathroom",https://www.amazon.co.uk/Ecoart-Toilet-Suction-Stainless-Bathroom/dp/B01EJCZELY/ref=cm_cr_srp_d_product_top?ie=UTF8,0.6625,1.0,5.0,0.0,87,41,21,2017-07-28,3546
4061,4061,https://www.amazon.co.uk/gp/review/R1WVFVGLUM9J16/ref=pdp_new_read_full_review_link?ie=UTF8,Decent Shave - Terrible Product Reliability,2,"Firstly, I'd like to say that as far as actually shaving goes, I can't fault the quality of shave that the Aquatouch gives. I generally like a really close shave with a conventional blade, and although the Aquatouch doesn't quite give that, it's certainly a good second best.
The problem is that I have now had two of these shavers die on me with basically the same problem. Each of them was barely over a year old when they developed what seems to be a pretty common fault with them, whereby they stop charging and the LED power indicator just flashes when you try to turn it on.
I opened both units up when they became faulty, and in both cases I would say that the issue plain and simply was water ingress. Moisture seems to quite easily be able to get into the plastic housing that the internal PCB is housed inside, and as per usual, water and electrics is a bad combination and components have clearly been damaged. Opening up and drying the second shaver out did revive it temporarily, but after a few weeks it died again and couldn't be coaxed back into life.
I would also like to say that although I did wet shave with these shavers, it was limited to a rinse in the sink after use, and they were not subject to use in a shower etc.
I purchased my second one of these as I genuinely liked the first one and as stated it does perform well when working. However having now had two fail with this identical problem, I now opted for an alternative brand instead.",1,2017-07-28,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,1,Philips AquaTouch Wet & Dry Men's Electric Shaver AT899,https://www.amazon.co.uk/Philips-AquaTouch-Electric-Shaver-AT899/dp/B00DI3J0HA/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0579613,1.0,2.0,0.0,1467,43,21,2017-07-28,3546
4062,4062,https://www.amazon.co.uk/gp/review/R2ERQDRN7OMUU3/ref=pdp_new_read_full_review_link?ie=UTF8,Very good earphones for the price.,5,"Very impressed with these earphones, particularly for the price. A wee bit tricky to initially put together, as you have to fit the wires into the plastic over-ear would be my only minor complaint. In use they have never fallen out,and the sound quality is excellent. I'm no audio fanatic, but they sound nice and clear, with a reasonable amount of bass as well.",1,2017-05-11,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,3,AmazonBasics Sport In-Ear Headphones,https://www.amazon.co.uk/AmazonBasics-E300-Sport-In-Ear-Headphones-Black/dp/B00L3KSRTW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.231111,83.0,3.710843373493976,1.289156626506024,362,34,21,2017-05-11,3546
4063,4063,https://www.amazon.co.uk/gp/review/R1I8SOR502HUMO/ref=pdp_new_read_full_review_link?ie=UTF8,"Great adaptor, worth every penny!",5,"This was an absolute life saver of a product for us. Having spent a considerable amount of money having a nice new corner shower fitted, it transpired that the riser rail we had chosen would not angle the shower head downwards sufficiently. End result being it was impossible to open the shower door and turn on the shower without water going everywhere!
After a bit of research, I stumbled across these angled adaptors. Fitted it onto the end of the flexible shower hose, between the hose and the shower head, and it now gives a much better ability to angle the shower head downwards. No more water everywhere!
The product itself seems to be good quality and solidly made. Also came with spare washers in the box which could be handy.",1,2017-05-11,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,2,GROHE 28389000 | Sena Adapter,https://www.amazon.co.uk/GROHE-28-389-000-28389000/dp/B000KQDXV2/ref=cm_cr_srp_d_product_top?ie=UTF8,0.1464329999999999,1.0,5.0,0.0,735,33,21,2017-05-11,3546
4064,4064,https://www.amazon.co.uk/gp/review/REZGTX44K7ZIP/ref=pdp_new_read_full_review_link?ie=UTF8,Excellent Alternative to the Genuine Fitbit Blaze Charger,5,"Excellent alternative to the original Fitbit charger. It's so much easier just to quickly slot the entire watch into this, rather than having to remove the actual Fitbit from its frame/strap every few days. As other reviews have already stated, this is really what Fitbit should have supplied along with the Blaze in the first place.
Quality wise, the charger stand has a decent weight and feel to it, and the USB lead is of a good length. Build quality seems reasonably good. The watch could perhaps have merited being held into place ever so slightly tighter, but so far, it's stayed in place whilst charging.
Also worth mentioning that the original supplied Fitbit charger has issues if you fit a decent quality tempered glass screen protector to the screen as the ""lid"" then struggles to close properly due to the additional thickness of the device. Obviously, this charger entirely negates that problem, which is an added bonus.
I'll give it a week or two, and if this charger continues to perform well, I'll be ordering a second one to keep at work.",1,2017-01-13,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,3,"Fitbit Blaze Charger, AngLink Replacement USB Charger Dock Charging Cradle for Fitbit Blaze Smart Fitness Watch with Phone Stand",https://www.amazon.co.uk/Charger-AngLink-Replacement-Charging-Fitness-Black/dp/B01MSYMAVT/ref=cm_cr_srp_d_product_top?ie=UTF8,0.222917,1.0,5.0,0.0,1055,57,21,2017-01-13,3546
4065,4065,https://www.amazon.co.uk/gp/review/R1GLCIU5DJKXNI/ref=pdp_new_read_full_review_link?ie=UTF8,Good quality and fits IPad Mini 4 well.,5,"Nice and easy to apply and seemed a good fit on the iPad Mini 4. Clarity seems good, and no noticeable effect on screen sensitivity. Very happy with this purchase.",1,2017-01-09,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"iPad Mini 4 Screen Protector, JETech 2-Pack Premium Tempered Glass Screen Protector Film for the New Apple iPad Mini 4 - 0900A",https://www.amazon.co.uk/Screen-Protector-JETech-Premium-Tempered/dp/B01JUJGUKA/ref=cm_cr_srp_d_product_top?ie=UTF8,0.638889,1.0,5.0,0.0,163,39,21,2017-01-09,3546
4066,4066,https://www.amazon.co.uk/gp/review/R34G57Z0DLDWBV/ref=pdp_new_read_full_review_link?ie=UTF8,"Charger ok, but protectors do not give full screen coverage.",2,"Charger very similar to the original/genuine one and although perhaps a little cheap feeling it seems to work ok so far. The tempered glass screen protectors were a disappointment as they do not provide full screen coverage on the Blaze. It's not much I admit, but when fitted centrally they leave approximately 1.0mm - 1.5mm of the screen exposed all the way round. I decided I wasn't happy with this and sought out a better fitting alternative.",1,2017-01-09,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,,0,0.11875,,,,446,60,21,2017-01-09,3546
4067,4067,https://www.amazon.co.uk/gp/review/RS06F60LK6TXO/ref=pdp_new_read_full_review_link?ie=UTF8,Doesn't live up to the 5* reviews.,3,"Thought I'd give this a go after seeing all of the other great views. Can't say I thought it was great to be honest, and didn't even finish it.",1,2016-11-26,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Unbefeckinglievable,https://www.amazon.co.uk/Unbefeckinglievable-Loca-Elizabeth-Orr-ebook/dp/B00M242776/ref=cm_cr_srp_d_product_top?ie=UTF8,0.51875,1.0,3.0,0.0,143,34,21,2016-11-26,3546
4068,4068,https://www.amazon.co.uk/gp/review/R1BLA2JV4NERKQ/ref=pdp_new_read_full_review_link?ie=UTF8,Good quality messenger bag for the price.,5,"Good quality messenger bag, particularly for the price. With the addition of a Pokemon Go ""Team Valor"" on the front, my son s more than happy with it.",1,2016-11-26,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Euro Messenger Bag - 10 Colours - Holds Laptops Netbooks (Red),https://www.amazon.co.uk/Euro-Messenger-Bag-Colours-Netbooks/dp/B00DHPJC1I/ref=cm_cr_srp_d_product_top?ie=UTF8,0.541667,1.0,5.0,0.0,150,41,21,2016-11-26,3546
4069,4069,https://www.amazon.co.uk/gp/review/R3EHL5XUEW4AV5/ref=pdp_new_read_full_review_link?ie=UTF8,"Tried them, and 100% converted!",5,"Was slightly sceptical about how good these would be, but have to say that having tried them, I'm 100% converted. I've previously wated time and money on fancy spray glass cleaners and reams of paper towels, and still ended up with streaky results. These, however, consistently give a gleaming streak-free finish with nothing more than a quick spray of water. Well worth investing in.",1,2016-11-25,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,3,E-cloth 2 Glass & Polishing Cloths Blue,https://www.amazon.co.uk/cloth-Glass-Polishing-Cloths-Blue/dp/B000FA5A3W/ref=cm_cr_srp_d_product_top?ie=UTF8,0.25,1.0,5.0,0.0,384,31,21,2016-11-25,3546
4070,4070,https://www.amazon.co.uk/gp/review/R3SBBTGS1UCROV/ref=pdp_new_read_full_review_link?ie=UTF8,Five Stars,5,"Good quality plush, and my Pokemon mad son loves it to bits!",1,2016-11-25,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"2015 New Pokemon 8.5""21.6cm Eevee Plush Soft Toy Stuffed Doll Cute PLUSH doll",https://www.amazon.co.uk/Pokemon-21-6cm-Eevee-Plush-Stuffed/dp/B014R67CQW/ref=cm_cr_srp_d_product_top?ie=UTF8,-0.040625,1.0,5.0,0.0,60,10,21,2016-11-25,3546
4071,4071,https://www.amazon.co.uk/gp/review/R3RQWSGOF0HY4/ref=pdp_new_read_full_review_link?ie=UTF8,"but not particularly robust or sturdy, can't envisage them lasting too long",3,"Bought for my son, who is a huge fan of the Hunger Games series. These pins are ok, but not particularly robust or sturdy, can't envisage them lasting too long.",1,2016-11-25,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Hunger Games Mockingjay Pins One each Black & Bronze,https://www.amazon.co.uk/Hunger-Games-Mockingjay-Black-Bronze/dp/B00WSCXR8A/ref=cm_cr_srp_d_product_top?ie=UTF8,0.153333,1.0,3.0,0.0,160,75,21,2016-11-25,3546
4072,4072,https://www.amazon.co.uk/gp/review/RKUF0ZEMBNHD8/ref=pdp_new_read_full_review_link?ie=UTF8,Still a good read all these years later.,5,"Re-read this recently, as had fond memories of it from school as a child. Still a good read all this years later!",1,2016-11-25,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Danny the Champion of the World,https://www.amazon.co.uk/Danny-Champion-World-Roald-Dahl-ebook/dp/B002VISNHG/ref=cm_cr_srp_d_product_top?ie=UTF8,0.2333329999999999,1.0,5.0,0.0,113,40,21,2016-11-25,3546
4073,4073,https://www.amazon.co.uk/gp/review/R3QF9MB3MLKKZB/ref=pdp_new_read_full_review_link?ie=UTF8,"It is constructed of sturdy plastic, but still with enough flexibility so as ...",5,"Bought this after having used a similar Poetic case for my 5S and loving it. It is constructed of sturdy plastic, but still with enough flexibility so as not to be too difficult to fit/remove. Once fitted, the case is a really good snug fit. The bumper part also protrudes ever so slightly proud of the screen, so even if you sit the handset face down the screen will not touch. Only very slight negative I would say is that I initially bought the white version, which discoloured quite quickly, however I should hopefully not have this problem with the black version I am using now. Used in conjunction with a screen protector, I think this offers an excellent means of protecting your handset without adding much bulk or size to it at all.",1,2014-12-29,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,iPhone 6 Case - Poetic Apple iPhone 6 Case [Atmosphere Series] - Slim-Fit Transparent Hybrid Case for Apple iPhone 6 (4.7-inch) Clear/Gray (3-Year Manufacturer Warranty from Poetic),https://www.amazon.co.uk/iPhone-Case-Atmosphere-Transparent-Manufacturer/dp/B00MEVMVCS/ref=cm_cr_srp_d_product_top?ie=UTF8,0.166813,1.0,5.0,0.0,741,80,21,2014-12-29,3546
4074,4074,https://www.amazon.co.uk/gp/review/R3EJ50SOSICJWU/ref=pdp_new_read_full_review_link?ie=UTF8,"If you want a proper job doing, don't waste your time with this.",1,"All I can say is that if you are in any way a perfectionist, or to be honest even slightly fussy, then this simply isn't the tool for you. Assembled the Vac and set about cleaning some barely dirty windows with it, using the supplied cleaning solution. To be fair, the Vac is nice and light to use, but if you have any form of windowsill you can forget being able to use the Vac as intended i.e. in a straight down action from top to bottom. I persevered with it for several days, cleaning the same windows time and time again, and it consistently left each and every one a smeary mess. Also doesn't really do right to the edges well at all, so you end up with lovely ""tide marks"" framing your smeary window panes.
All in all, very frustrating, and leaves you once again realising that if something seems too good to be true, then it probably is. Do yourself a favour and just buy decent squeegee at a fraction of the price.",1,2014-12-28,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,1,K�rcher WV60 Window Vac - Window Cleaning Vacuum Kit,https://www.amazon.co.uk/K%C3%A4rcher-WV60-Window-Vac-Cleaning/dp/B009PN0WCO/ref=cm_cr_srp_d_product_top?ie=UTF8,0.181144,1.0,1.0,0.0,924,64,21,2014-12-28,3546
4075,4075,https://www.amazon.co.uk/gp/review/R2ZLVRBDXCTGWS/ref=pdp_new_read_full_review_link?ie=UTF8,Rip Off - Thought better of Amazon,1,"�80, not a chance I'll be buying at that price. Extremely disappointed in Amazon for pulling this sort of stunt.",0,2014-11-21,Ayrshire Fellow,AGVJAAWQA54YWXZUMHHVUGF64LHQ,4,https://www.amazon.co.uk/gp/profile/amzn1.account.AGVJAAWQA54YWXZUMHHVUGF64LHQ/ref=cm_cr_srp_d_pdp?ie=UTF8,7,Skylanders Trap Team: Kaos Trap,https://www.amazon.co.uk/Skylanders-Trap-Team-Kaos/dp/B00P43GJ8U/ref=cm_cr_srp_d_product_top?ie=UTF8,-0.75,1.0,1.0,0.0,112,34,21,2014-11-21,3546
