,USER_ID,PRODUCT_ID,RATING,DATE,LABEL,REVIEW_TEXT,AVERAGE_RATING,RATING_DEVIATION,TOTAL_PRODUCT_REVIEWS,REVIEW_LENGTH,RATING_CATEGORY,SINGLE_RATING_CATEGORY,REVIEW_COUNT_DATE,SAME_DATE_MULTIPLE_REVIEWS,MAX_USER_REVIEWS_DAY,TIMESTAMP_DIFFERENCE,AVERAGE_USER_REVIEW_LENGTH,TOTAL_USER_REVIEWS,PERCENTAGE_POSITIVE_REVIEWS,RATIO_POSITIVE_NEGATIVE
16281,1118,48,5,2014-12-24,1,"Delicious! I took a date here and we had a fantastic experience from start to finish. The sommelier was very helpful with the wine selection (glasses of the Vina Albredi Tempranillo Reserva 2007 Rioja Alta) and the food was perfect. We ordered: ~ Brussels Sprouts w/ squash puree, lime - who can resist roasted brussel sprouts? The smell alone is worth the order. ~ Hamachi Tartare w/ sweet potato, wasabi, ponzu, shiitake - yummy! ~ Pork Belly w/ hominy, chili broth, lime - great ~ Short Ribs with mashed potato, red wine, shallots - fall apart delicious! The portions are sizable for tapas but it was phenomenal experience. Will return again!",3.985,1.0150000000000001,200,645,1,1,1,0,1,2756 days,827.5483870967741,31,100.0,10.11111111111111
297323,71203,775,4,2014-08-17,1,I felt like I was Italy! So a wonderful afternoon. Road the bikes down for summer streets and stopped for a lovely afternoon. The bread smelled so good! Yummy focaccia and French bread. We had lasagna and linguine with clams. Great memory and we will be back!,3.823529411764706,0.17647058823529393,357,259,1,1,1,0,1,101 days,723.0,3,100.0,4.95
154191,88331,442,2,2010-06-29,1,"What happened to the Song I remember? When Song opened, they had amazing food, larger than needed portions (I heart leftovers), and good wait staff. I've kept coming back since I live nearby, and it seems that over the last year, they have slowly gotten less and less impressive. They are usually hit or miss, but I took my mother who was visiting, hoping for a 'hit'. First off, our waiter looked and acted like he either, a) was transititioning into becoming a full-time zombie waiter b) had been awake for 3 days c) didn't care We tried repeatedly to get his attention, but whenever he would look our way he would only look at our plates, not noticing me turned around, directly facing him, while trying to make eye contact. I also don't think I even heard a real word come out of his mouth the entire time. Seriously, I could be wrong, but I don't even recall him making an affirmative sound when we were ordering so we could tell he got our order. Now normally I respect the quiet type, but the problem is that my girlfriend has allergies and we tried for 10 minutes to get the waiter's attention to see if there was any gluten in the summer rolls, we literally gave up... I got the Pad See Eww, which I've had many times both at Song and elsewhere, it was slightly burnt for sure and tasted sweeter than the dish should be. Song, please, go back to whatever you were doing before, because at this rate I don't think I'll return. Not to brag or anything, but I make better Thai than you do at this point. My Last comment, the music is too loud, I'm no old fart or anything but it's damn hard to have a conversation.",3.7709497206703912,1.7709497206703912,895,1620,0,0,2,0,1,600 days,688.0,4,75.0,5.62962962962963
149848,8360,433,3,2010-09-13,1,"For all the hype surrounding this place, I found it only to be ""A-OK"". The portions are VERY small and if you expect to be full, then you might be shelling out a lot of dough (dinner for two came out to be around $180 w tax and tip, plus we ordered a cheap bottle). For that much money, if you can't wow me with your extremely tasty dishes, you'd at least better make me full and tipsy. Alas, neither was the case and the overall experience did not quite match the expenditure. I did enjoy watching the chefs cook everything and they did seem to place a lot of care into making each dish. As you may have heard, its much like MomofukuKo where the chefs cook it in front of you except that instead of the chefs actually serving you themselves, there is a waitress in behind the bar explaining and serving the dishes. It was like a cross between hibachi without the cool knife tossing show, and a Waffle House. The croquettas were very tasty as was the rabbit. However, there wasn't much food. I didn't find the octopus to be be any special. I had to end up ordering another plate of croquettas. Had I not gone with a lovely date, I may have been a little angry at the whole thing.",4.128107074569789,1.1281070745697894,523,1179,1,1,2,0,1,607 days,807.1428571428571,7,100.0,11.452380952380953
85379,42097,243,3,2012-01-17,1,"Great pizza, but was infuriated to see that even out in Bucshwick the 'half glass empty' cocktail trick is taking place. Â I ordered a $15 cocktail. Â I try to avoid doing that usually, especially at brunch (whoops). Â When I received the cocktail it was in a small glass only filled half way. Â It literally looked like someone drank the first half of my cocktail. Â I've seen some establishments in Manhattan do this, but come on, we can't bring this practice to Brooklyn. Â It's a $15 cocktail people. Â $15! Â You can get a dress at Forever 21 at that price. In the defense of Roberta's, I really should have said something. Â They deserve to know that this will not fly. Â The only reason I didn't speak up was because I could tell my guests from out of town didn't want any trouble. Â Next time though, next time.",3.914760914760915,0.9147609147609148,1443,819,1,0,3,1,1,1775 days,911.3636363636364,11,72.72727272727273,6.4
327055,33127,860,2,2013-05-24,1,"Although perfectly competent, Adrienne's PizzaBar epitomizes FiDi to me. Â Relatively mediocre pizza (don't get me wrong - it's fine, but nothing I would ever seek out) at sky-high prices, all at high-high volume. The best meal you can get here is the ""old-fashioned"" square pizza, Â together with a glass of sangiovese. Â Sure, the sauce isn't garlicky enough, and there's something unsatisfying about the crust, other than the little fried bits around the edges, but it's pretty good and makes you at least remember good pizzas you've had in the past. But, while you're eating, you'll wonder why you didn't just go to the slice shop down the street, get a cola, and save $20.",3.7841352405721715,1.7841352405721715,769,677,0,0,2,0,1,896 days,799.6666666666666,18,94.44444444444444,6.927835051546392
282528,33007,743,5,2011-11-27,1,"This place was amazing. Â Delicious, beautiful food. Â I'm a slightly picky eater, and this place is one I would easily visit again and again. Â  We got the ""meat lovers"" combo of arepas for a group of 3, along with the appetizers yoyos (deep fried plantains with white cheese) and tequenos (deep fried white cheese wrapped in dough). Â EVERYTHING was amazing. Â We couldn't stop eating the appetizers and could have eaten more even if we were full. Â Then the arepas came, which were incredible. Â Perfect texture combos, flavors, everything. Â We were completely satisfied. Â  Highly recommended.",4.077702702702703,0.9222972972972974,592,598,1,1,1,0,2,727 days,454.875,8,100.0,9.763636363636364
190230,103136,519,4,2013-05-04,-1,"I've passed by this place almost everyday for the past two years on my way to work and finally decided to try it. Went in for lunch on Thursday with a friend, the food was great, but the service really made it awesome. Our server (red headed girl) was so nice and incredibly friendly, and actually honest with her suggestions. The Â zucchini fries that came with my friends wrap...insane. 4 stars only because it is a tad pricey for what you get, but otherwise I definitely reccomended.",3.813008130081301,0.1869918699186992,492,486,1,1,1,0,1,0 days,486.0,1,100.0,7.482758620689655
294882,4043,768,4,2013-07-10,1,"This place reminds me of Long Island summertime. Since I live just down the street I probably eat too much Lobster Joint. The portions are large so they are good for sharing, My wife and I basically do two orders. Appetizer of fried oysters, a lobster salad, and a bowl of clam chowder. $34 Fish and Chips, and lobster roll with side salad, and side vegetable. $35 Since the is limited table service and often a full house we usually get it to go: The only thing I have had here that wasn't good was the burger and that was a while ago so I don't even know is they are using the same patty. Their kitchen is also open late which is great.",4.094736842105263,0.09473684210526301,380,638,1,0,2,0,1,1232 days,650.8333333333334,12,91.66666666666666,9.555555555555555
309261,13576,200,4,2011-05-03,1,"I tried the merguez (lamb sausage), beef and feta ""cigars"", and mint iced tea today. Â All were delicious. Â  I can't wait to return to try the lemon chicken over couscous. Â  The sausage sandwich is delicious. Â I can't be too effusive, because I am not a huge sausage lover. Â The sausage are nicely flavored, and the bread is perfect. Â I am not a big bread fan, but this bread is just as I like it...soft, flaky, flavorful. Â I think there should be one or two more sausages on it, and definitely more veggies. Â I got the hot sauce on top, and boy it was hot. Â I am good with hot food, and this made my nose run it was so hot! Â There are 3 hot sauces to choose from, so you don't need to be as masochistic as me. Â I felt like the fillings were skimpy, although tasted great. Â  The tea perfectly compliments the food, so I would recommend you don't skip it. Â My only complaint is that $3 for an iced tea seems unreasonably high. Â It is delicious, but how about $1.50 or $2? The beef and feta ""cigars"" (basically borek, or phyllo rolls) are so good. Â They are $3 for 2. Â Great snack. Â They come on a few mixed greens. Â The sauce they pour over the rolls is wonderful. Â  I always find it frustrating trying to find food trucks lately...they don't seem to park in the same spots all the time, and you have to be a socially networked Sherlock Holmes to track lunch down nowadays. Â Anyways, I found the truck on 38th and Broadway. Â  I walked my lunch over to Bryant Park and enjoyed the beautiful weather with some great food in the park. Â Life is good. Â  This truck puts the halal chicken over rice meals to shame. Â Gourmet food from a truck! Â The bar has been raised! Friendly service, cute chef, great food! Â I would return and I would recommend.",4.132075471698113,0.13207547169811296,106,1766,1,0,1,0,1,1592 days,1340.952380952381,21,76.19047619047619,16.666666666666668
