,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED,NUM_NAMED_ENTITIES,CAPITAL_CHAR_COUNT,PUNCTUATION_COUNT,PREPROCESSED_REVIEW_TEXT,WORD_COUNT,SENTIMENT_SCORE_TITLE,SENTIMENT_LABEL_TITLE,AVG_RATING_VERIFIED,AVG_RATING_NON_VERIFIED,DEVIATION_VERIFIED,DEVIATION_NON_VERIFIED
11851,11851,11851,11851,11851,5,1,Perfect!,order soap saver spectrum 50550 soap saver good work perfect shower sink plea product,8,4,3,3,179,0.765,8,5.0,0.0,1,74.19,1,1,1,5.142857142857143,1,1,0,0,order soap saver spectrum 50550 soap saver good work perfect shower sink plea product,14,0.6114,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
11852,11852,11852,11852,11852,4,0,Hope Springs Eternal for a Marriage That Has Lost Its Way Thanks to Masterful Work from Streep and Jones,see meryl streep play seemingli facil omaha housewif portray 2012 marit dramedi immedi flashback underr romant drama thirti year ago ulu grosbard asinb0018rc7q fall love 1984 play young marri woman could not help fall marri architect robert de niro commut train keep think kay earlier charact year later tri fan ember passion erupt unpredict then interestingli young charact consumm affair fall hopelessli love anyway director david frankel asinb000mkd9p6 devil wear prada firsttim screenwrit vanessa taylor travel opposit end marit spectrum 31yearold marriag find kay account husband arnold sleep separ bedroom have long ago lose sen intimaci passion marriag have film begin seriocom prefac kay awkwardli tri seduc arnold invit rebuff flimsiest excus know marriag autopilot fear emot end live emot isol motion sixtiesbr br an optimist despit odd kay sign week inten coupl therapi great hope spring main renown therapist dr berni feld practic arnold predict resist begrudgingli accompani realiz kay counsel session dr feld initi do not arnold protest doctor recommend build intimaci relationship kay movi surpris time physic awkward moment present -PRON- feel heartfelt humor unexpect way frankel taylor handl slim stori turn genuin insight -PRON- master work streep tommi lee jone elev film experi far transcend lifetimetv orient expect otherwis unafraid come harshli judgment jone career play dyspept curmudgeon -PRON- nice gradual reveal arnold vulner skill delicaci play arnold close vest insular wonder kay see place tackl largerthanlif figur like julia child margaret thatcher streep splendid portray shelter woman contribut fossil inchoat marriag arnold doesbr br at 63 actress allow look age -PRON- beauti shopworn way love swallow word speak kay tent natur hold grand expect romanc fanta about veteran actor natur rapport give viewer root interest see overcom ageold emot physic barrier moment especi film heartbreak especi come learn be not peopl believ themselv other be steve carel play feld straightup iota ironi clinic approach work effect context rest support cast make littl impact includ jean smart kay sassi manag coldwat creek work parttim elisabeth shue equal sassi barmaid counsel kay sex mimi roger final payoff joke come and ye sassi neighbor trio corgi young actor play kay arnold adult child bare present -PRON- be sure intent order allow complet focu coupl frankel overdo soundtrack music moment silenc far effect otherwis tone feel spoton,128,112,84,64,4140,0.9955,104,4.0,0.0,1,-312.2,1,1,1,5.523809523809524,1,31,20,10,meryl streep play seemingli facil omaha housewif portray 2012 marit dramedi immedi flashback underr romant drama thirti year ago ulu grosbard asinb0018rc7q fall love 1984 play young marri woman help fall marri architect robert de niro commut train think kay early charact year later tri fan ember passion erupt unpredict interestingli young charact consumm affair fall hopelessli love director david frankel asinb000mkd9p6 devil wear prada firsttim screenwrit vanessa taylor travel opposit end marit spectrum 31yearold marriag find kay account husband arnold sleep separ bedroom long ago lose sen intimaci passion marriag film begin seriocom prefac kay awkwardli tri seduc arnold invit rebuff flimsiest excu know marriag autopilot fear emot end live emot isol motion sixtiesbr br optimist despit odd kay sign week inten coupl therapi great hope spring main renown therapist dr berni feld practic arnold predict resist begrudgingli accompani realiz kay counsel session dr feld initi arnold protest doctor recommend build intimaci relationship kay movi surpri time physic awkward moment present -pron- feel heartfelt humor unexpect way frankel taylor handl slim stori turn genuin insight -pron- master work streep tommi lee jone elev film experi far transcend lifetimetv orient expect otherwi unafraid come harshli judgment jone career play dyspept curmudgeon -pron- nice gradual reveal arnold vulner skill delicaci play arnold close vest insular wonder kay place tackl largerthanlif figur like julia child margaret thatcher streep splendid portray shelter woman contribut fossil inchoat marriag arnold doesbr br 63 actress allow look age -pron- beauti shopworn way love swallow word speak kay tent natur hold grand expect romanc fanta veteran actor natur rapport viewer root interest overcom ageold emot physic barrier moment especi film heartbreak especi come learn peopl believ themselv steve carel play feld straightup iota ironi clinic approach work effect context rest support cast littl impact includ jean smart kay sassi manag coldwat creek work parttim elisabeth shue equal sassi barmaid counsel kay sex mimi roger final payoff joke come ye sassi neighbor trio corgi young actor play kay arnold adult child bare present -pron- sure intent order allow complet focu coupl frankel overdo soundtrack music moment silenc far effect otherwi tone feel spoton,378,0.5423,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
11853,11853,11853,11853,11853,5,1,Listen to the reviews,thing miracl worker exactli profession use listen review take easi littl day certain work go crazi initi hurt -PRON- pack punch especi combin 34callu eliminator34 howev use regular scrub daili use follow lemon cuticl cream bert bee lush use heavi duti remov actual pedicur foot soft present,17,20,9,13,560,-0.3182,21,5.0,0.0,1,23.77,0,1,0,5.191489361702128,1,5,4,2,thing miracl worker exactli profess use listen review easi littl day certain work crazi initi hurt -pron- pack punch especi combin 34callu eliminator34 howev use regular scrub daili use follow lemon cuticl cream bert bee lush use heavi duti remov actual pedicur foot soft present,47,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
11854,11854,11854,11854,11854,3,0,"A Little Light on Flavor, Too Heavy in Sodium ...",mate tri week slightli flavor two find high sodium content concern as othersbr br -PRON- appreci allnatur approach product -PRON- love asinb000cq01gu anni homegrown shell white cheddar macaroni che bite high sodium so thing and current do small supplement fresh steam asparagu broccoli way sodium content deterrentbr br when ad famili meal caution product nice treat,22,22,14,9,699,0.9001,49,3.0,0.0,1,14.64,1,1,1,5.553571428571429,1,5,8,4,mate tri week slightli flavor find high sodium content concern othersbr br -pron- appreci allnatur approach product -pron- love asinb000cq01gu anni homegrown shell white cheddar macaroni che bite high sodium thing current small supplement fresh steam asparagu broccoli way sodium content deterrentbr br ad famili meal caution product nice treat,56,0.0,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
11855,11855,11855,11855,11855,4,1,Be sure to go up a size!,dress occas wear profession situat requir slip iti paper thin 34slip34 type dress exhibitionist lol,7,10,3,4,258,0.4215,24,4.0,0.0,1,39.33,1,1,1,5.666666666666667,1,1,0,0,dress occa wear profess situat requir slip iti paper thin 34slip34 type dress exhibitionist lol,15,0.3802,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
11856,11856,11856,11856,11856,5,1,Best tweezers ever.,glad listen review good tweezer ever use pluck eyebrow work time everyth,5,6,5,2,163,0.7096,19,5.0,0.0,1,59.3,1,1,1,5.083333333333333,1,0,0,0,glad listen review good tweezer use pluck eyebrow work time everyth,12,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
11857,11857,11857,11857,11857,4,1,"Good value, moderate quality",decent bunge best -PRON- have use time plastic end hook break expos metal insid similar set manufactur year break yet all pretti good price valu rate 4 star qualiti,13,12,7,7,337,0.7964,28,4.0,0.0,1,58.96,1,1,1,4.689655172413793,1,3,4,2,decent bung good -pron- use time plastic end hook break expo metal insid similar set manufactur year break pretti good price valu rate 4 star qualiti,29,0.6486,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
11858,11858,11858,11858,11858,3,0,Cutting it too close.,order item exhaust onlin search pink luggag meet airlin standard inperson shop tape measur too year buy list conform turn measur 2 inch limit expand zipper includ wheel handl airlin specifi go tap measur find 28 29 inch bag conform despit advertis measur except find black varieti measur large size bag midsiz bag come inch limit goe over carri size store measurebr i figur 100 risk airlin measur bag go direct spend money new bag use multipl time get lucki store yesterday list want share experi warn buyer travel air lot littl notic not look like great bag car trip,54,46,23,10,1185,-0.649,21,3.0,0.0,1,-21.57,0,1,0,4.68,1,15,0,0,order item exhaust onlin search pink luggag meet airlin standard inperson shop tape measur year buy list conform turn measur 2 inch limit expand zipper includ wheel handl airlin specifi tap measur find 28 29 inch bag conform despit adverti measur find black varieti measur larg size bag midsiz bag come inch limit goe carri size store measurebr figur 100 risk airlin measur bag direct spend money new bag use multipl time lucki store yesterday list want share experi warn buyer travel air lot littl notic look like great bag car trip,100,-0.128,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
11859,11859,11859,11859,11859,5,0,The ability to keep rain out is great. If your egg is damp,-PRON- have complet switch cap bgereal reason work snuffer cap vent cap use -PRON- have long smoke hot fire bake pizza abil rain great egg damp tend drip conden outsid -PRON- like sweat new problem minor complaint rubber handl adjust vent like fall off hair larg fit cap area bge cover warrant deduct star thing great product better,28,23,14,13,673,0.9062,58,5.0,0.0,1,37.99,1,1,1,4.741379310344827,1,0,12,6,-pron- complet switch cap bgereal reason work snuffer cap vent cap use -pron- long smoke hot fire bake pizza abil rain great egg damp tend drip conden outsid -pron- like sweat new problem minor complaint rubber handl adjust vent like fall hair larg fit cap area bge cover warrant deduct star thing great product well,58,0.7506,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
11860,11860,11860,11860,11860,5,1,Great Product,origin get daughter inten dri hair use hair product lotion bath oil great stuff smell -PRON- oili like babi oil -PRON- soft oil provid nourish skin hair soft look greasi recommend anybodi dri skin mix lotion ad moistur,20,13,7,7,392,0.8442,13,4.5,0.5,2,58.29,1,1,1,4.7631578947368425,1,1,8,4,origin daughter inten dri hair use hair product lotion bath oil great stuff smell -pron- oili like babi oil -pron- soft oil provid nourish skin hair soft look greasi recommend anybodi dri skin mix lotion ad moistur,38,0.6249,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
